products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms,native_input_pending
100000,7,Rows,207.447,367181824,138723888,668,28,42,36,2608,2307,100,0.252,995,500,0,8.247,141.433,1
100000,7,Rows,209.368,361168896,80079220,662,30,42,35,2625,2319,102,0.218,180,500,0,1689.085,228.076,1
100000,7,Rows,209.615,361357312,79718060,663,29,42,36,2628,2322,103,0.206,174,500,0,71.018,172.696,1
100000,7,Rows,209.783,362065920,82728600,663,30,42,36,2629,2323,103,0.592,174,500,0,41.842,122.023,1
100000,7,Rows,210.002,361566208,79733124,663,32,42,36,2632,2325,104,0.335,174,500,0,66.070,148.568,1
100000,7,Rows,210.202,362086400,80517448,663,34,42,36,2634,2327,104,0.211,174,500,0,65.398,130.234,1
100000,7,Rows,210.366,362745856,82950560,663,36,42,36,2635,2328,104,0.275,174,500,0,41.790,119.649,1
100000,7,Rows,210.595,361824256,79731856,663,38,42,36,2638,2330,105,0.204,174,500,0,66.693,157.768,1
100000,7,Rows,210.790,362221568,80437492,663,40,42,36,2640,2332,105,0.179,174,500,0,66.087,126.000,1
100000,7,Grid,211.139,362360832,79725584,663,44,42,36,2644,2335,106,0.205,172,500,0,156.294,153.730,1
100000,7,Grid,211.346,362758144,80911120,663,46,42,36,2646,2337,106,0.221,172,500,0,71.775,131.542,1
100000,7,Grid,211.514,363589632,83469128,663,28,42,36,2647,2338,106,0.211,172,500,0,42.405,122.614,1
100000,7,Grid,211.734,362946560,79751108,663,30,42,36,2650,2340,107,0.199,172,500,0,67.178,148.619,1
100000,7,Grid,211.933,363249664,80997584,663,32,42,36,2652,2342,107,0.191,172,500,0,67.531,127.720,1
100000,7,Grid,212.182,362975232,80114448,663,34,42,36,2654,2344,108,0.201,172,500,0,45.870,198.847,1
100000,7,Grid,212.365,363393024,82880728,663,36,42,36,2656,2346,108,0.209,172,500,0,69.815,110.089,1
100000,7,Grid,212.580,362913792,79726188,663,38,42,36,2659,2348,109,0.217,172,500,0,65.436,144.836,1
100000,7,Grid,212.767,363499520,82072372,663,40,42,36,2661,2349,109,0.201,172,500,0,68.332,115.328,1
100000,7,Grid,213.004,363700224,79720000,663,42,42,36,2664,2352,110,0.219,172,500,0,65.125,168.289,1
100000,7,before_idle,214.419,380690432,81640624,718,32,44,36,2678,2366,111,0.117,198,500,0,0.000,0.000,1
100000,7,after_idle,234.439,363229184,82294716,681,28,42,37,2902,2589,111,0.138,188,500,0,0.000,0.000,1
100000,8,Rows,236.970,380035072,137766220,669,27,42,38,2932,2617,113,0.260,1224,500,0,69.566,265.651,1
100000,8,Rows,237.120,380035072,144609440,669,28,42,38,2934,2619,114,0.234,996,500,0,8.871,137.410,1
100000,8,Rows,238.871,379482112,133838460,663,30,42,37,2949,2634,114,0.207,203,500,0,1633.807,113.607,1
100000,8,Rows,239.147,378900480,82437740,664,29,42,38,2952,2637,115,0.214,197,500,0,72.882,198.296,1
100000,8,Rows,239.353,378982400,83454272,664,30,42,38,2954,2639,115,0.251,197,500,0,66.804,132.698,1
100000,8,Rows,239.517,379494400,85867044,664,32,42,38,2955,2640,115,0.197,197,500,0,40.855,119.474,1
100000,8,Rows,239.735,378900480,82420712,664,34,42,38,2958,2643,116,0.210,197,500,0,67.358,146.047,1
100000,8,Rows,239.926,379015168,83380492,664,36,42,38,2960,2645,116,0.214,197,500,0,63.704,123.819,1
