products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms
100000,9,Grid,272.603,367058944,86161684,668,44,43,36,3309,3128,128,0.219,220,500,0,69.243,127.503
100000,9,Grid,272.773,367955968,88721412,668,46,43,36,3310,3129,128,0.201,219,500,0,44.948,122.196
100000,9,Grid,272.995,366780416,84993300,668,28,43,36,3313,3131,129,0.215,219,500,0,72.285,145.048
100000,9,Grid,273.186,367083520,86242104,668,30,43,36,3315,3133,129,0.211,219,500,0,64.514,122.615
100000,9,Grid,273.390,367374336,85248652,668,32,43,36,3317,3135,130,0.210,219,500,0,45.103,154.374
100000,9,Grid,273.574,366170112,88255836,668,34,43,36,3319,3136,130,0.204,219,500,0,63.827,116.312
100000,9,Grid,273.790,366292992,84973316,668,36,43,36,3322,3138,131,0.207,219,500,0,67.553,144.704
100000,9,Grid,273.982,367132672,85947824,668,38,43,36,3324,3140,131,0.209,219,500,0,66.006,121.750
100000,9,Grid,274.142,367017984,88526348,668,40,43,36,3325,3141,131,0.211,219,500,0,40.589,115.573
100000,9,before_idle,275.570,385380352,85003016,703,32,45,36,3341,3155,133,0.089,245,500,0,0.000,0.000
100000,9,after_idle,295.593,364322816,86575028,695,28,43,35,3574,3388,133,0.165,235,500,0,0.000,0.000
100000,10,Rows,298.065,376135680,141500488,672,27,43,37,3604,3416,135,0.299,1272,500,0,66.474,265.073
100000,10,Rows,300.135,374996992,87827152,666,28,43,36,3622,3429,138,0.224,251,500,0,1846.830,219.545
100000,10,Rows,300.336,375222272,88927812,667,29,43,37,3624,3431,138,0.207,244,500,0,66.920,130.216
100000,10,Rows,300.503,375791616,91212152,667,30,43,37,3625,3432,138,0.202,244,500,0,38.607,123.919
100000,10,Rows,300.714,375906304,87602124,667,32,43,37,3628,3434,139,0.219,244,500,0,62.529,144.904
100000,10,Rows,300.904,375967744,88183964,667,34,43,37,3630,3436,139,0.208,244,500,0,61.943,123.996
100000,10,Rows,301.065,375959552,90557096,667,36,43,37,3631,3437,139,0.198,244,500,0,36.134,120.610
100000,10,Rows,301.279,376111104,87587236,667,38,43,37,3634,3439,140,0.203,244,500,0,60.316,149.689
100000,10,Rows,301.434,376111104,85079572,667,40,43,37,3636,3441,140,0.221,244,500,0,62.799,88.900
100000,10,Rows,301.638,376111104,87576796,667,42,43,37,3638,3442,141,0.215,244,500,0,35.693,138.191
100000,10,Grid,301.969,376791040,89723224,667,46,43,37,3642,3443,141,0.315,243,500,0,182.653,120.473
100000,10,Grid,302.206,376807424,94208548,667,28,43,37,3645,3446,142,0.216,243,500,0,67.139,164.883
100000,10,Grid,302.369,376860672,90468632,667,30,43,37,3646,3447,142,0.216,242,500,0,36.791,120.306
100000,10,Grid,302.577,377012224,87584396,667,32,43,37,3649,3449,143,0.227,242,500,0,61.326,142.227
100000,10,Grid,302.765,377012224,88297356,667,34,43,37,3651,3451,143,0.212,242,500,0,60.952,123.206
100000,10,Grid,302.923,377004032,90822236,667,36,43,37,3652,3452,143,0.210,242,500,0,37.196,116.924
100000,10,Grid,303.129,377012224,87585188,667,38,43,37,3655,3454,144,0.219,242,500,0,60.186,141.546
100000,10,Grid,303.317,376737792,88485224,667,40,43,37,3657,3456,144,0.212,242,500,0,61.720,122.124
100000,10,Grid,303.474,377167872,90977792,667,42,43,37,3658,3457,144,0.214,242,500,0,37.209,116.594
100000,10,Grid,303.680,377737216,87585672,667,44,43,37,3661,3459,145,0.228,242,500,0,60.254,141.418
100000,10,before_idle,305.089,394649600,89693032,703,30,45,37,3677,3473,147,0.129,268,500,0,0.000,0.000
100000,10,after_idle,325.107,373542912,92479000,699,26,43,36,3969,3676,147,0.045,6,500,0,0.000,0.000
100000,11,Rows,328.427,379129856,111385256,674,25,44,37,4001,3703,151,0.430,1042,500,0,189.706,317.100
100000,11,Rows,328.630,379416576,101100652,674,26,44,37,4003,3705,152,0.237,772,500,0,39.373,159.360
100000,11,Rows,331.524,379228160,86394576,668,28,44,36,4019,3717,153,0.166,21,500,0,2735.680,153.353
