products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms
100000,4,Grid,124.485,307585024,72205776,656,36,42,36,1586,1479,72,0.198,106,500,0,59.167,165.230
100000,4,Grid,124.666,307695616,73480128,656,38,42,36,1588,1481,72,0.188,106,500,0,61.548,115.325
100000,4,Grid,124.889,307961856,71963556,656,40,42,36,1591,1483,73,0.198,106,500,0,63.412,156.279
100000,4,Grid,125.061,308686848,74147804,656,42,42,36,1592,1484,73,0.190,106,500,0,40.800,127.253
100000,4,before_idle,126.419,324509696,70662148,693,32,44,36,1607,1496,74,0.080,132,500,0,0.000,0.000
100000,4,after_idle,146.426,306057216,74316692,689,28,42,34,1842,1731,74,0.109,122,500,0,0.000,0.000
100000,5,Rows,148.859,331993088,129313984,661,27,42,36,1872,1760,75,0.212,1159,500,0,65.600,256.076
100000,5,Rows,148.964,334446592,134654884,661,28,42,36,1872,1760,75,0.240,825,500,0,8.323,92.767
100000,5,Rows,150.876,330346496,74444536,655,30,42,35,1891,1773,78,0.192,138,500,0,1728.079,179.085
100000,5,Rows,151.054,331571200,78052604,656,29,42,36,1892,1774,78,0.187,131,500,0,44.881,128.838
100000,5,Rows,151.258,331116544,74290336,656,30,42,36,1895,1776,79,0.191,131,500,0,61.005,139.253
100000,5,Rows,151.449,331513856,75618776,656,32,42,36,1897,1778,79,0.183,131,500,0,65.233,121.283
100000,5,Rows,151.673,332070912,74800196,656,34,42,36,1899,1780,80,0.183,131,500,0,41.836,178.830
100000,5,Rows,151.849,332075008,76624428,656,36,42,36,1901,1781,80,0.184,131,500,0,60.576,111.088
100000,5,Rows,152.068,331726848,74281664,656,38,43,36,1904,1784,81,0.196,132,500,0,63.468,151.640
100000,5,Rows,152.229,332087296,77751144,656,40,42,36,1905,1785,81,0.173,132,500,0,41.209,115.889
100000,5,Grid,152.599,331792384,74885928,656,44,42,36,1910,1788,82,0.221,130,500,0,161.417,179.469
100000,5,Grid,152.795,332701696,75456744,656,46,42,36,1912,1790,82,0.223,130,500,0,65.412,125.884
100000,5,Grid,152.959,333553664,78022304,656,28,42,36,1913,1791,82,0.219,130,500,0,43.919,115.676
100000,5,Grid,153.202,332443648,74533400,656,30,42,36,1916,1793,83,0.220,130,500,0,63.831,175.485
100000,5,Grid,153.398,332972032,75513840,656,32,42,36,1918,1795,83,0.203,129,500,0,65.058,126.793
100000,5,Grid,153.617,333266944,74800544,656,34,42,36,1920,1797,84,0.218,129,500,0,42.213,173.046
100000,5,Grid,153.792,333344768,76812808,656,36,42,36,1922,1798,84,0.214,129,500,0,62.038,109.625
100000,5,Grid,154.039,332820480,74668324,656,38,42,36,1925,1800,85,0.333,129,500,0,62.948,179.297
100000,5,Grid,154.234,333066240,75364340,656,40,42,36,1927,1802,85,0.253,129,500,0,66.543,125.087
100000,5,Grid,154.454,333332480,74867564,656,42,42,36,1929,1804,86,0.217,129,500,0,40.985,174.612
100000,5,before_idle,155.873,349458432,76712960,694,30,44,36,1945,1816,88,0.096,155,500,0,0.000,0.000
100000,5,after_idle,175.881,331407360,80323412,694,26,42,35,2175,2045,88,0.630,145,500,0,0.000,0.000
100000,6,Rows,178.377,341385216,132986500,661,27,42,36,2206,2074,90,0.185,1182,500,0,98.192,224.248
100000,6,Rows,178.527,343805952,123686860,661,28,42,36,2208,2076,91,0.179,881,500,0,8.040,138.408
100000,6,Rows,180.274,345415680,127954912,655,30,42,35,2223,2090,91,0.178,161,500,0,1629.692,112.727
100000,6,Rows,180.521,346796032,76945964,656,29,42,36,2226,2093,92,0.201,154,500,0,65.950,177.032
100000,6,Rows,180.682,347172864,80433488,656,30,42,36,2227,2094,92,0.291,154,500,0,39.423,117.560
100000,6,Rows,180.887,346550272,76931520,656,32,42,36,2230,2096,93,0.193,154,500,0,60.294,140.114
100000,6,Rows,181.082,346824704,78279732,656,34,42,36,2232,2098,93,0.181,154,500,0,63.096,127.729
100000,6,Rows,181.303,346849280,77438244,656,36,42,36,2234,2100,94,0.186,154,500,0,39.602,178.291
100000,6,Rows,181.474,346849280,79284780,656,38,42,36,2236,2101,94,0.187,154,500,0,58.395,108.480
100000,6,Rows,181.725,346480640,77343696,656,40,42,36,2239,2103,95,0.238,154,500,0,63.373,183.833
100000,6,Grid,181.998,347144192,80208020,656,44,42,36,2242,2105,95,0.185,153,500,0,148.950,103.487
